BankID,BankName,AccountName,AccountNumber,AccountType,AccountTypeCode,AccountStatus,OpenDate,CloseDate,BaseCurrency,SettlementCurrency,InterestRate,InterestRateType,ElectronicStatementDelivery,Latest StatusChangeDate,Latest FromStatus,Latest ToStatus,BalanceType (Current),AsOfDate (Current),BalanceAmount (Current),BalanceCurrency (Current),Address Input,Address Line 1,Address Line 2,City,State or Province,Country,Postal Code,Zip5,Zip4
BANK2191,Harris-Kelly,Sharon Weber,3533034143,Money Market,AT007,Inactive,22-02-2022,,USD,CAD,1.0,Variable,TRUE,30-04-2024,Active,Inactive,Current Balance,09-10-2025,189141.84,USD,"32908 Garza Underpass, Gregorymouth, DC 74015-1687",4742 Paul Harbor,Suite 785,Gregorymouth,DC,USA,74015-1687,74015,1687
BANK8470,Hoffman-Howard,Ryan Blackwell,3833940233,Loan,AT006,Closed,15-09-2023,23-09-2025,USD,INR,6.78,Variable,FALSE,15-05-2021,Matured,Closed,Available Balance,09-10-2025,39317.71,USD,"4575 Eric Harbor Suite 457, New Meagan, AK 19305-8724",45121 Denise Stravenue Apt. 538,Suite 232,New Meagan,AK,USA,19305-8724,19305,8724
BANK9060,"Dunn, Parker and Mullins",Karen Anderson,6196251462,Brokerage / Securities,AT004,Active,17-07-2016,,USD,USD,7.6,Fixed,TRUE,06-10-2025,Closed,Active,Final Balance,09-10-2025,64789.56,USD,"305 Brittany Oval Suite 840, South Scottview, PR 19023-6497",12172 Shaw Run Apt. 830,Apt. 582,South Scottview,PR,USA,19023-6497,19023,6497
BANK7172,"Olson, Francis and Clark",William Dickson,1790397450,Business Checking,AT005,Matured,13-09-2014,,USD,USD,2.19,Fixed,TRUE,09-03-2021,Pending,Matured,Final Balance,09-10-2025,153372.75,USD,"16173 Dean Haven, Huynhborough, PW 10053-2469",47704 Price Oval Suite 860,Apt. 943,Huynhborough,PW,USA,10053-2469,10053,2469
BANK8719,Miller-Owens,Leonard Kerr,3984334755,Trust Account,AT009,Active,07-04-2016,,USD,USD,7.96,Variable,TRUE,17-11-2024,Pending,Active,Final Balance,09-10-2025,42242.96,USD,"9704 May Hill Suite 901, East Caleb, WA 96858-6225",67299 Cheryl Parkway Suite 365,Apt. 652,East Caleb,WA,USA,96858-6225,96858,6225
BANK5504,Moon and Sons,Kathleen Mayo,4723301004,Trust Account,AT009,Matured,04-01-2014,,USD,INR,6.05,Fixed,FALSE,03-09-2023,Closed,Matured,Final Balance,09-10-2025,104286.69,USD,"452 Mcgrath Valleys Suite 224, Perryville, SC 74268-4567",00711 Cohen Oval,Apt. 561,Perryville,SC,USA,74268-4567,74268,4567
BANK8014,Potter-Hoover,Catherine Fletcher,6235634725,Credit Card Account,AT010,Inactive,05-10-2023,,USD,INR,2.14,Fixed,FALSE,19-09-2025,Closed,Inactive,Book Value,09-10-2025,179265.99,USD,"5714 David Fort, Dillonside, WY 97211-8407",354 Price Radial,,Dillonside,WY,USA,97211-8407,97211,8407
BANK6547,Thomas and Sons,Stacy Duran,9950917673,Business Checking,AT005,Pending,16-08-2023,,USD,EUR,7.47,Fixed,TRUE,12-09-2024,Active,Pending,Available Balance,09-10-2025,44237.32,USD,"767 Mills Green Apt. 593, Randallfort, CT 37897-8141",930 Mariah Causeway,Apt. 015,Randallfort,CT,USA,37897-8141,37897,8141
BANK8154,Wilson-Turner,Gail Mendoza,8921796830,Custodial Account,AT008,Matured,07-08-2018,,USD,GBP,3.06,Variable,TRUE,05-02-2025,Matured,Matured,Final Balance,09-10-2025,137962.45,USD,"2562 Boyd Neck Suite 618, Englishside, IL 26552-3684",07515 Amy Throughway,Apt. 135,Englishside,IL,USA,26552-3684,26552,3684
BANK1818,"Bell, Huynh and Klein",Jason Butler PhD,5984300823,Money Market,AT007,Inactive,03-03-2007,,USD,GBP,4.93,Fixed,TRUE,15-06-2023,Closed,Inactive,Principal Owed,09-10-2025,7191.4,USD,"01856 Butler Track Apt. 045, Adamborough, MD 46065-9891",162 Ashley Ville Apt. 136,,Adamborough,MD,USA,46065-9891,46065,9891
BANK5973,"Spencer, Bush and Richardson",Matthew Burton,5516371619,Trust Account,AT009,Matured,21-08-2017,,USD,GBP,0.46,N/A,FALSE,17-10-2020,Active,Matured,Available Balance,09-10-2025,117786.76,USD,"74010 James Greens Suite 304, Ashleyside, TX 34953-9992",826 Jacob Mews Suite 384,,Ashleyside,TX,USA,34953-9992,34953,9992
BANK4013,"Duncan, Gallegos and Floyd",Molly Thomas,5786845391,Trust Account,AT009,Inactive,01-03-2015,,USD,CAD,4.33,Variable,TRUE,10-01-2021,Active,Inactive,Final Balance,09-10-2025,3614.57,USD,"363 Mcclure Ville Apt. 033, Robersonborough, WA 51537-6808",4679 Bryce Trafficway,Apt. 209,Robersonborough,WA,USA,51537-6808,51537,6808
BANK4976,Davis-Riddle,Amber Torres,7200129302,Checking,AT001,Active,02-06-2022,,USD,INR,6.34,N/A,TRUE,25-03-2024,Inactive,Active,Final Balance,09-10-2025,122580.93,USD,"99543 Webster Burgs Suite 414, Christophermouth, WY 46948-4951",970 Davis Mountains,Apt. 696,Christophermouth,WY,USA,46948-4951,46948,4951
BANK9579,"Williams, Hernandez and Hayes",Richard Dyer,6061460360,Checking,AT001,Pending,23-01-2011,,USD,GBP,3.06,Variable,FALSE,21-02-2024,Inactive,Pending,Available Balance,09-10-2025,86497.74,USD,"333 Lee Stream, Rodriguezfort, MP 20867-1589",6860 Brianna Union,,Rodriguezfort,MP,USA,20867-1589,20867,1589
BANK5002,Hughes LLC,Amanda Schmidt,1913572675,Custodial Account,AT008,Matured,26-02-2006,,USD,INR,7.7,Fixed,FALSE,12-12-2022,Inactive,Matured,Principal Owed,09-10-2025,81331.74,USD,"7793 Steven Rest, South Malikburgh, TN 76102-5274",639 Sandoval Turnpike,Suite 966,South Malikburgh,TN,USA,76102-5274,76102,5274
BANK5611,Perry Inc,Jeffery Woodard,4862464059,Checking,AT001,Closed,17-07-2018,11-02-2021,USD,EUR,4.9,Fixed,FALSE,26-09-2022,Inactive,Closed,Market Value,09-10-2025,166513.58,USD,"90105 Lucas Gateway Suite 854, Mirandachester, MH 95232-4653",709 Connie Island,,Mirandachester,MH,USA,95232-4653,95232,4653
BANK5759,Anderson Ltd,Rick Monroe,8838072599,CD (Certificate of Deposit),AT003,Closed,11-03-2007,20-12-2016,USD,GBP,1.02,Fixed,FALSE,11-10-2021,Active,Closed,Final Balance,09-10-2025,124094.15,USD,"07370 Jason Cove Suite 590, East Mark, ME 16835-6384",677 Terrell Prairie Suite 981,,East Mark,ME,USA,16835-6384,16835,6384
BANK9719,Powell-Ortiz,Leslie Harvey,3867777582,Business Checking,AT005,Active,03-05-2021,,USD,EUR,6.95,Variable,TRUE,24-01-2025,Inactive,Active,Market Value,09-10-2025,161871.8,USD,"25356 Richard Plain Apt. 405, East Williamton, NV 98524-8271",436 Gill Forks Suite 561,Suite 935,East Williamton,NV,USA,98524-8271,98524,8271
BANK3576,Brown-Roberts,Dillon White,2077729831,CD (Certificate of Deposit),AT003,Active,08-11-2009,,USD,USD,2.49,N/A,TRUE,16-01-2023,Matured,Active,Market Value,09-10-2025,79340.29,USD,"33019 Tamara Forks, West Lauren, MS 94112-6025",70367 Tracy Alley,,West Lauren,MS,USA,94112-6025,94112,6025
BANK6751,Smith-Benson,Michael Jordan,3398311092,Brokerage / Securities,AT004,Pending,15-03-2022,,USD,CAD,0.45,Variable,TRUE,30-04-2024,Pending,Pending,Current Balance,09-10-2025,67085.36,USD,"1378 Joshua Run, Cabreraland, VT 77356-9071",6507 Collins Manors Suite 455,,Cabreraland,VT,USA,77356-9071,77356,9071
BANK4849,Anderson Group,Vanessa Ashley,4928626623,Trust Account,AT009,Closed,23-01-2017,10-12-2019,USD,USD,4.97,N/A,FALSE,31-03-2021,Matured,Closed,Available Balance,09-10-2025,177357.72,USD,"03570 Ashley Overpass, Jonesborough, UT 76058-7862",360 Jonathan Squares Suite 743,,Jonesborough,UT,USA,76058-7862,76058,7862
BANK7365,Roberson-Jones,Isaiah Ray,3948496567,Mortgage Loan,AT011,Matured,17-03-2014,,USD,EUR,4.35,N/A,TRUE,10-11-2022,Matured,Matured,Final Balance,09-10-2025,122395.75,USD,"480 Alexander Plains Suite 262, New Phillip, SD 85444-9014",6324 Kimberly Mountain Suite 199,,New Phillip,SD,USA,85444-9014,85444,9014
BANK7792,West Group,Heather Ward,5712586499,Money Market,AT007,Active,27-02-2014,,USD,CAD,7.51,N/A,FALSE,12-06-2022,Closed,Active,Principal Owed,09-10-2025,40363.13,USD,"1092 Nicholas Plains Apt. 338, Jamesfurt, TX 36282-9400",4191 Duarte Terrace,Suite 037,Jamesfurt,TX,USA,36282-9400,36282,9400
BANK4491,Parker-Ramirez,Grant Jones,5479723900,Money Market,AT007,Matured,14-03-2020,,USD,CAD,2.53,N/A,TRUE,12-06-2022,Active,Matured,Current Balance,09-10-2025,113297.57,USD,"52242 Mark Circle Apt. 396, North Charlesside, MT 43623-3675",09081 Melissa Viaduct Apt. 470,,North Charlesside,MT,USA,43623-3675,43623,3675
BANK4094,"Johnson, Black and Gilbert",Teresa Williams,1941466131,Loan,AT006,Active,13-07-2021,,USD,CAD,0.27,Variable,FALSE,09-11-2021,Inactive,Active,Current Balance,09-10-2025,92730.05,USD,"7807 Christopher Gateway Suite 201, Rodriguezside, PA 79330-4741",7066 Taylor Glen,Apt. 538,Rodriguezside,PA,USA,79330-4741,79330,4741
BANK8501,"Miller, Torres and Parks",Sarah Pena,2383779970,Custodial Account,AT008,Pending,02-01-2010,,USD,INR,0.68,N/A,TRUE,21-05-2021,Matured,Pending,Available Balance,09-10-2025,153443.12,USD,"06363 Robert Club, New Duane, NV 88357-3258",057 Kim Villages,Suite 935,New Duane,NV,USA,88357-3258,88357,3258
BANK5729,Ford LLC,Amanda Morrison,1922803414,Trust Account,AT009,Matured,11-03-2006,,USD,CAD,7.27,Variable,FALSE,18-03-2023,Pending,Matured,Available Balance,09-10-2025,43309.86,USD,"3370 Harmon Island, Danashire, VI 60090-9029",351 Norman Plains Suite 376,,Danashire,VI,USA,60090-9029,60090,9029
BANK5425,"Alvarez, Donaldson and Lane",Jimmy Dixon,4335314614,Trust Account,AT009,Matured,06-12-2019,,USD,INR,4.59,N/A,TRUE,04-01-2025,Pending,Matured,Available Balance,09-10-2025,141942.7,USD,"05634 Daniel Circles Apt. 791, South Tammy, DE 98110-9166",7382 Shannon Keys,,South Tammy,DE,USA,98110-9166,98110,9166
BANK7201,"Powell, Smith and Mercer",Meredith Parks,7563602889,Loan,AT006,Inactive,29-01-2006,,USD,GBP,5.39,Fixed,FALSE,29-09-2023,Active,Inactive,Book Value,09-10-2025,123074.73,USD,"5565 Alexandra Loop Apt. 463, Robertland, KS 23039-1355",7162 Malone Lake Suite 179,Suite 593,Robertland,KS,USA,23039-1355,23039,1355
BANK6583,Myers-Wood,Kevin Fitzgerald,1231884898,CD (Certificate of Deposit),AT003,Inactive,22-04-2022,,USD,GBP,0.81,N/A,TRUE,25-11-2024,Closed,Inactive,Available Balance,09-10-2025,125584.62,USD,"1561 Scott Road, Emilyfort, AR 16628-3219",19405 Judy Via Suite 644,,Emilyfort,AR,USA,16628-3219,16628,3219
BANK6768,Chambers-Gray,Jennifer Lopez,3630235085,CD (Certificate of Deposit),AT003,Closed,29-01-2020,30-04-2025,USD,INR,7.8,Fixed,FALSE,25-08-2022,Inactive,Closed,Available Balance,09-10-2025,75033.89,USD,"621 Victoria Stream, Underwoodview, PA 29508-2298",468 Lisa Street Suite 126,,Underwoodview,PA,USA,29508-2298,29508,2298
BANK9562,"Hunter, Norton and Jackson",Erika Ruiz,9289869414,Credit Card Account,AT010,Pending,20-04-2017,,USD,CAD,3.92,Variable,TRUE,30-08-2024,Active,Pending,Current Balance,09-10-2025,89431.51,USD,"5107 Michael Lane Suite 954, Jerrystad, WY 76090-2853",15531 Jimenez Springs,Apt. 424,Jerrystad,WY,USA,76090-2853,76090,2853
BANK4016,"Reyes, Walton and Thompson",Timothy Johnson,4118072997,Credit Card Account,AT010,Inactive,04-08-2006,,USD,CAD,3.77,Fixed,FALSE,18-09-2024,Inactive,Inactive,Principal Owed,09-10-2025,25555.94,USD,"20491 Ryan Knoll Apt. 356, Patrickhaven, AK 38121-8931",4877 Brittany Rue,,Patrickhaven,AK,USA,38121-8931,38121,8931
BANK6290,Spears-Stewart,Amber Haynes,6394982488,Money Market,AT007,Active,02-05-2013,,USD,EUR,6.06,Fixed,TRUE,17-07-2024,Closed,Active,Available Balance,09-10-2025,119596.32,USD,"42084 Mora Ramp Suite 221, Butlerland, IA 45046-3228",398 Watson Forges Apt. 067,,Butlerland,IA,USA,45046-3228,45046,3228
BANK7391,Townsend-Lopez,Joshua Jackson,6332738528,CD (Certificate of Deposit),AT003,Inactive,15-10-2014,,USD,USD,2.79,Variable,FALSE,30-09-2021,Matured,Inactive,Current Balance,09-10-2025,101079.35,USD,"198 Jorge Via Apt. 398, West James, VI 43920-8506",73166 Rebecca Rapid,Suite 448,West James,VI,USA,43920-8506,43920,8506
BANK4044,"Moran, Baker and Taylor",Cynthia Bennett,4345361578,Business Checking,AT005,Inactive,22-10-2006,,USD,CAD,6.28,N/A,TRUE,03-07-2022,Closed,Inactive,Current Balance,09-10-2025,145138.0,USD,"2848 Hayden Trafficway Suite 098, West John, ID 31899-4562",961 Bates Fields Apt. 128,Suite 490,West John,ID,USA,31899-4562,31899,4562
BANK4185,"Adkins, Griffin and Collins",Jon Barnes DDS,9091200116,Brokerage / Securities,AT004,Closed,06-11-2021,22-06-2024,USD,USD,6.09,Variable,FALSE,24-05-2023,Pending,Closed,Book Value,09-10-2025,190495.21,USD,"4283 Castro Extensions Suite 438, New Christopher, IN 72959-9560",891 Krystal Forest Apt. 127,Apt. 135,New Christopher,IN,USA,72959-9560,72959,9560
BANK3310,Montgomery and Sons,Regina Esparza,7601960796,Savings,AT002,Inactive,30-12-2015,,USD,EUR,6.27,Fixed,TRUE,21-04-2022,Active,Inactive,Book Value,09-10-2025,84895.19,USD,"221 Deborah Trail, Williamburgh, PR 76531-2733",3272 Jillian Turnpike Suite 145,Apt. 414,Williamburgh,PR,USA,76531-2733,76531,2733
BANK4783,"Torres, Griffin and Case",Monique Hernandez,4702378988,Credit Card Account,AT010,Matured,03-07-2007,,USD,GBP,2.35,N/A,FALSE,06-07-2023,Matured,Matured,Principal Owed,09-10-2025,162358.62,USD,"0035 Katrina Keys, Julieshire, FL 80436-6116",8799 Carter Hollow,Apt. 762,Julieshire,FL,USA,80436-6116,80436,6116
BANK3478,Smith-Ortiz,Steven Mercado,2523146688,Custodial Account,AT008,Pending,08-03-2007,,USD,GBP,5.71,Fixed,TRUE,24-05-2023,Active,Pending,Principal Owed,09-10-2025,17502.88,USD,"031 Morales Courts Suite 911, Henrybury, ID 79719-5265",2969 Aaron Pike,,Henrybury,ID,USA,79719-5265,79719,5265
BANK6130,Barron-Kaufman,Mark Rollins,4188770072,Credit Card Account,AT010,Closed,16-08-2014,18-05-2018,USD,GBP,6.96,N/A,FALSE,12-08-2024,Closed,Closed,Market Value,09-10-2025,68151.79,USD,"353 Robert Springs Apt. 982, East Eileenview, CO 85199-2401",6783 Adkins Manors,Apt. 364,East Eileenview,CO,USA,85199-2401,85199,2401
BANK8282,Boyle and Sons,Kim Freeman,2932324719,CD (Certificate of Deposit),AT003,Active,04-07-2006,,USD,USD,6.25,N/A,TRUE,03-12-2021,Matured,Active,Available Balance,09-10-2025,128823.1,USD,"576 Jones Prairie Apt. 096, Vaughanside, MT 26239-5062",880 Hardin Drive,,Vaughanside,MT,USA,26239-5062,26239,5062
BANK8002,Saunders Inc,Regina Solomon,3976696505,Mortgage Loan,AT011,Closed,05-10-2010,11-02-2022,USD,USD,0.4,N/A,TRUE,11-04-2025,Matured,Closed,Current Balance,09-10-2025,119045.82,USD,"3168 Johnson Expressway Suite 125, Lake Christinestad, AK 70722-7790",31836 Tammy Springs Suite 267,Suite 510,Lake Christinestad,AK,USA,70722-7790,70722,7790
BANK3885,Stephens Ltd,Michelle Rodriguez,8179014923,Mortgage Loan,AT011,Active,02-06-2011,,USD,INR,5.33,Fixed,FALSE,06-03-2024,Active,Active,Market Value,09-10-2025,87877.11,USD,"72056 Paige Prairie, Evansmouth, MH 10753-8780",94086 Cooke Rue Suite 321,,Evansmouth,MH,USA,10753-8780,10753,8780
BANK5125,Hall LLC,Jay Frazier,4786777159,Loan,AT006,Inactive,14-06-2010,,USD,EUR,5.42,N/A,TRUE,02-03-2025,Active,Inactive,Book Value,09-10-2025,115154.93,USD,"927 Cooper Mill, New Roystad, WY 21933-9295",52026 Little Highway Apt. 138,,New Roystad,WY,USA,21933-9295,21933,9295
BANK1710,Hernandez LLC,Clarence Moore,5995467269,Custodial Account,AT008,Inactive,19-02-2016,,USD,INR,1.93,Variable,TRUE,16-02-2021,Inactive,Inactive,Final Balance,09-10-2025,183905.48,USD,"63843 Nichols Grove, South Nicholas, MP 30947-3267",0714 Justin Corners Apt. 584,,South Nicholas,MP,USA,30947-3267,30947,3267
BANK2575,"Taylor, Herrera and Thomas",William Perez,5540999371,CD (Certificate of Deposit),AT003,Active,13-05-2006,,USD,EUR,7.1,N/A,FALSE,14-04-2024,Active,Active,Principal Owed,09-10-2025,119353.46,USD,"67122 Jennifer Road, Ryanborough, IL 11652-1107",97008 Alexander Spurs Suite 139,,Ryanborough,IL,USA,11652-1107,11652,1107
BANK1855,Hill LLC,Samantha Williams,8907626013,CD (Certificate of Deposit),AT003,Matured,06-07-2015,,USD,USD,3.09,N/A,FALSE,01-03-2022,Pending,Matured,Current Balance,09-10-2025,153693.13,USD,"244 Stark Place Apt. 973, Jamiefort, VA 29408-5195",314 Cordova Avenue Suite 293,,Jamiefort,VA,USA,29408-5195,29408,5195
BANK5164,"Jones, Hall and Ellis",Ryan Mullen,1380029943,Custodial Account,AT008,Matured,31-12-2019,,USD,USD,2.51,Variable,TRUE,02-11-2021,Inactive,Matured,Available Balance,09-10-2025,130398.48,USD,"79071 Jones Ville Apt. 539, Seanport, NM 53197-7254",911 Megan Rue Suite 354,Apt. 602,Seanport,NM,USA,53197-7254,53197,7254
BANK5999,Beltran-Pineda,Wendy Matthews,2035772897,Savings,AT002,Closed,13-09-2013,18-01-2020,USD,CAD,7.71,N/A,TRUE,28-07-2023,Inactive,Closed,Available Balance,09-10-2025,102395.64,USD,"99778 Sarah Shoals Apt. 905, New Michelle, FM 43208-7909",52654 Michael Ferry,,New Michelle,FM,USA,43208-7909,43208,7909
BANK3720,Benson and Sons,Dana Tyler,9371186886,Mortgage Loan,AT011,Pending,21-06-2010,,USD,INR,3.02,Fixed,FALSE,25-02-2022,Closed,Pending,Market Value,09-10-2025,156860.97,USD,"86744 Adam Fields Apt. 765, Rayport, MD 35648-8515",437 Virginia Glen,Apt. 855,Rayport,MD,USA,35648-8515,35648,8515
BANK9499,"Ryan, Castro and Herrera",Randy Simmons,9109491710,Mortgage Loan,AT011,Matured,22-05-2023,,USD,USD,0.36,Variable,TRUE,04-03-2024,Matured,Matured,Current Balance,09-10-2025,184524.62,USD,"868 Jackson Islands, East John, MS 88764-6199",92170 Palmer Pass,Suite 912,East John,MS,USA,88764-6199,88764,6199
BANK7855,Flores-Fuentes,Michael Jenkins,6265525691,Custodial Account,AT008,Pending,31-10-2016,,USD,INR,5.34,Variable,TRUE,24-10-2022,Active,Pending,Principal Owed,09-10-2025,34792.25,USD,"60879 Ramsey Tunnel, Graytown, VI 36268-6479",48742 Mitchell Mission,Apt. 135,Graytown,VI,USA,36268-6479,36268,6479
BANK9749,Bryant Group,Kevin Long,4309452216,Brokerage / Securities,AT004,Closed,05-09-2007,05-02-2016,USD,EUR,7.37,Variable,TRUE,28-09-2025,Closed,Closed,Available Balance,09-10-2025,53680.18,USD,"512 Nicole Villages, South Jamesmouth, WY 51577-1078",797 Perez Crest,Apt. 737,South Jamesmouth,WY,USA,51577-1078,51577,1078
BANK4878,Davis-Serrano,Larry Harris,7323738246,Custodial Account,AT008,Inactive,05-04-2021,,USD,USD,2.56,N/A,FALSE,20-01-2021,Closed,Inactive,Market Value,09-10-2025,128327.81,USD,"251 Floyd Fort Suite 753, Madisontown, OK 84653-9443",974 Clarke Views Suite 585,Suite 672,Madisontown,OK,USA,84653-9443,84653,9443
BANK8431,Tucker-White,Robert Gibson,4328795137,Loan,AT006,Active,24-12-2012,,USD,USD,1.08,N/A,TRUE,18-06-2022,Closed,Active,Market Value,09-10-2025,106852.4,USD,"5908 Wong Plains, Rhondafurt, RI 34840-7146",6296 Barry Tunnel Suite 327,,Rhondafurt,RI,USA,34840-7146,34840,7146
BANK2768,Mendoza-Weeks,Julie Martin,6253309797,CD (Certificate of Deposit),AT003,Closed,22-01-2006,11-06-2023,USD,USD,6.97,Variable,FALSE,01-03-2022,Pending,Closed,Final Balance,09-10-2025,47615.44,USD,"91255 Lang Loaf Apt. 521, Smithfurt, NV 34618-4442",5173 Hartman Walk Apt. 727,,Smithfurt,NV,USA,34618-4442,34618,4442
BANK4405,Anthony PLC,Samantha Young,9771138173,Checking,AT001,Closed,14-12-2020,22-10-2024,USD,EUR,1.12,Fixed,FALSE,15-09-2024,Matured,Closed,Market Value,09-10-2025,195459.53,USD,"49307 Woodward Course, South Christopherland, DE 43186-1279",520 Cox Island,,South Christopherland,DE,USA,43186-1279,43186,1279
BANK4693,White Ltd,Lance Smith,5269170756,Mortgage Loan,AT011,Inactive,06-12-2015,,USD,GBP,5.97,Variable,TRUE,16-08-2023,Matured,Inactive,Book Value,09-10-2025,118533.5,USD,"505 Nicole Squares, South Marktown, NC 88266-6339",028 Ryan Mills,,South Marktown,NC,USA,88266-6339,88266,6339
BANK8099,Smith Inc,Blake Avery,7019476223,Credit Card Account,AT010,Closed,23-02-2006,27-06-2020,USD,USD,3.09,Fixed,TRUE,20-03-2021,Active,Closed,Available Balance,09-10-2025,74330.12,USD,"453 Stephen Walks, North Traciport, ID 24052-2337",2055 Vasquez Plains Suite 857,Suite 905,North Traciport,ID,USA,24052-2337,24052,2337
BANK7459,Owens-Stevens,James Delgado,3910277903,Credit Card Account,AT010,Matured,03-03-2010,,USD,GBP,5.4,Fixed,FALSE,16-04-2023,Active,Matured,Available Balance,09-10-2025,175380.3,USD,"889 Gregory Mountains, East Melanie, KS 34101-4792",2940 Anderson Green Suite 856,,East Melanie,KS,USA,34101-4792,34101,4792
BANK9893,Williams-Garner,Travis Clarke,1139972256,Brokerage / Securities,AT004,Closed,28-10-2007,16-08-2023,USD,GBP,3.68,N/A,TRUE,19-06-2024,Closed,Closed,Available Balance,09-10-2025,199194.59,USD,"19480 Melinda Plain, South Kathleenbury, ID 79848-3605",54066 Jason Court,Suite 123,South Kathleenbury,ID,USA,79848-3605,79848,3605
BANK7832,Roberts Inc,Alexandra Little,8802924378,Brokerage / Securities,AT004,Closed,20-03-2019,16-11-2024,USD,CAD,1.8,Variable,TRUE,19-07-2022,Matured,Closed,Book Value,09-10-2025,114952.91,USD,"5463 Mario Landing Apt. 193, Loweport, VT 14810-5474",16352 Evans Junction Suite 429,,Loweport,VT,USA,14810-5474,14810,5474
BANK7536,Kennedy LLC,Tracy Russo,7198481699,CD (Certificate of Deposit),AT003,Active,01-12-2006,,USD,INR,5.26,Variable,TRUE,13-03-2022,Matured,Active,Book Value,09-10-2025,3011.23,USD,"27331 Robin Estate, Blevinsmouth, SC 56339-5295",06276 Heather Brooks Suite 144,,Blevinsmouth,SC,USA,56339-5295,56339,5295
BANK9182,"Lutz, Moreno and Martin",Christina Murphy,4242181884,Credit Card Account,AT010,Inactive,06-03-2014,,USD,GBP,0.29,Fixed,TRUE,03-10-2025,Pending,Inactive,Final Balance,09-10-2025,198242.43,USD,"561 Martinez Ranch Apt. 936, West Robert, PW 63668-2694",852 Schneider River,,West Robert,PW,USA,63668-2694,63668,2694
BANK9967,Warner-Stark,William Mays,5079383943,Brokerage / Securities,AT004,Matured,02-12-2021,,USD,INR,3.12,Variable,TRUE,27-06-2021,Closed,Matured,Current Balance,09-10-2025,160451.9,USD,"096 Ariel Mountain, Port Brittany, WY 35407-6716",27113 Melvin Manor,,Port Brittany,WY,USA,35407-6716,35407,6716
BANK1841,Morton Ltd,Brandon Webster MD,2726234682,CD (Certificate of Deposit),AT003,Active,12-06-2011,,USD,INR,4.55,Variable,FALSE,31-01-2023,Pending,Active,Book Value,09-10-2025,180266.92,USD,"87505 Black Mount, New Sabrinaside, MN 49561-7793",527 Danielle Junction Apt. 652,,New Sabrinaside,MN,USA,49561-7793,49561,7793
BANK5062,"Garza, Brown and Holmes",Sandra Horne,3048695055,Mortgage Loan,AT011,Active,10-11-2021,,USD,INR,0.22,Fixed,TRUE,27-06-2024,Pending,Active,Book Value,09-10-2025,29290.52,USD,"32084 Tina Pass Suite 946, Evansside, AZ 89538-1608",932 Jeff Lodge,Suite 426,Evansside,AZ,USA,89538-1608,89538,1608
BANK4290,"Diaz, Smith and French",Stephanie Martinez,1064988306,Checking,AT001,Matured,03-05-2007,,USD,GBP,0.39,Variable,TRUE,28-08-2022,Inactive,Matured,Current Balance,09-10-2025,159663.81,USD,"32924 Colton Alley Suite 140, Port Parkerport, NV 75778-5358",875 Pamela Forks Apt. 125,Suite 863,Port Parkerport,NV,USA,75778-5358,75778,5358
BANK4895,Bennett-Henderson,Alexa Moss DVM,5262399251,Checking,AT001,Closed,04-08-2022,01-10-2024,USD,INR,6.09,Fixed,FALSE,27-03-2023,Inactive,Closed,Principal Owed,09-10-2025,12428.94,USD,"67738 Carrie Causeway Apt. 050, South Erikaport, AR 20813-3855",96538 Johnston Estate Apt. 298,,South Erikaport,AR,USA,20813-3855,20813,3855
BANK8560,Garcia Group,Brittany Parks,2874332593,Loan,AT006,Active,30-12-2009,,USD,INR,2.45,Fixed,FALSE,07-04-2022,Active,Active,Market Value,09-10-2025,190818.28,USD,"3804 Linda Alley, Lake Juliafurt, ID 97572-1940",45816 Mccormick Valleys,Suite 840,Lake Juliafurt,ID,USA,97572-1940,97572,1940
BANK6019,Lee and Sons,Zachary Simmons,4475259936,Custodial Account,AT008,Active,04-08-2020,,USD,GBP,4.8,Variable,TRUE,18-06-2024,Active,Active,Available Balance,09-10-2025,146343.31,USD,"653 Hurley Lake Suite 564, Paulfort, WY 44029-3784",624 Hill Mills,Apt. 954,Paulfort,WY,USA,44029-3784,44029,3784
BANK7883,"Chaney, Ortiz and Cook",Erika Sosa,1095863069,Checking,AT001,Inactive,19-12-2012,,USD,INR,5.28,N/A,TRUE,25-09-2024,Inactive,Inactive,Book Value,09-10-2025,36441.84,USD,"03274 Fuentes Springs, Smithton, PW 69980-2972",992 Rose Plaza Apt. 956,Apt. 570,Smithton,PW,USA,69980-2972,69980,2972
BANK5175,Short PLC,Christopher Mccall,3346772139,Mortgage Loan,AT011,Active,13-02-2018,,USD,USD,6.94,N/A,TRUE,30-10-2020,Inactive,Active,Current Balance,09-10-2025,71386.57,USD,"7666 Hull Manors, Tranhaven, NH 33846-9613",897 Jill Street,,Tranhaven,NH,USA,33846-9613,33846,9613
BANK8204,Graham-Wells,William Clark,8777184613,Business Checking,AT005,Pending,11-10-2018,,USD,CAD,7.15,Variable,TRUE,11-11-2020,Matured,Pending,Book Value,09-10-2025,30557.81,USD,"5074 Williams Roads, Paulchester, AK 25694-7827",101 Keith Freeway Apt. 706,,Paulchester,AK,USA,25694-7827,25694,7827
