BankID,BankName,AccountName,AccountNumber,AccountType,AccountTypeCode,AccountStatus,OpenDate,CloseDate,BaseCurrency,SettlementCurrency,InterestRate,InterestRateType,ElectronicStatementDelivery,Latest StatusChangeDate,Latest FromStatus,Latest ToStatus,BalanceType (Current),AsOfDate (Current),BalanceAmount (Current),BalanceCurrency (Current),Address Input,Address Line 1,Address Line 2,City,State or Province,Country,Postal Code,Zip5,Zip4
BANK8177,Nguyen-Wood,Thomas Parrish,7306444802,Business Checking,AT005,Inactive,28-04-2020,,USD,GBP,6.49,N/A,FALSE,21-03-2024,Closed,Inactive,Final Balance,09-10-2025,94929.48,USD,"5775 Fletcher Corner, North Kenneth, KS 38389-8408",845 Julie Shoal Apt. 450,Suite 247,North Kenneth,KS,USA,38389-8408,38389,8408
BANK9318,"Davis, Henderson and Green",James Carter,8595133458,CD (Certificate of Deposit),AT003,Inactive,27-05-2014,,USD,CAD,3.26,Variable,FALSE,09-01-2021,Inactive,Inactive,Available Balance,09-10-2025,42636.87,USD,"963 Christopher Oval, Bassstad, ND 66532-5000",78576 Patton Ridge Apt. 142,,Bassstad,ND,USA,66532-5000,66532,5000
BANK2011,Collins Inc,Randy Medina,5587819057,Money Market,AT007,Inactive,30-03-2019,,USD,EUR,5.53,Fixed,TRUE,07-07-2024,Matured,Inactive,Available Balance,09-10-2025,182013.28,USD,"37128 Clark Mills Suite 114, Port Debra, TN 96946-2047",6973 Kayla Skyway Apt. 029,Apt. 136,Port Debra,TN,USA,96946-2047,96946,2047
BANK4435,Craig-Fischer,Dorothy Flores,1114616014,Credit Card Account,AT010,Closed,25-07-2014,06-07-2017,USD,EUR,2.58,Variable,FALSE,30-07-2021,Inactive,Closed,Book Value,09-10-2025,110958.84,USD,"028 Donald Shore Apt. 427, Tracymouth, NE 12487-3791",655 Herrera Tunnel,,Tracymouth,NE,USA,12487-3791,12487,3791
BANK5702,Richardson-Hensley,Danny Russell,1471742551,Loan,AT006,Active,05-11-2016,,USD,USD,5.33,Variable,TRUE,15-01-2024,Active,Active,Market Value,09-10-2025,58230.0,USD,"76845 Johnson Islands, Dixonburgh, TX 64996-2877",174 Brown Street,Suite 677,Dixonburgh,TX,USA,64996-2877,64996,2877
BANK5156,Hodge-Gregory,Jaime Wilcox,2522864878,Checking,AT001,Inactive,11-01-2009,,USD,CAD,1.37,Variable,FALSE,14-10-2024,Pending,Inactive,Available Balance,09-10-2025,120737.73,USD,"994 Patrick Coves Suite 658, New Hannahfort, MH 51711-8495",44934 Monica Glens,,New Hannahfort,MH,USA,51711-8495,51711,8495
BANK4234,Anderson-Murphy,Robert Woods,1608391665,Loan,AT006,Active,19-02-2021,,USD,USD,6.76,Fixed,FALSE,15-08-2023,Matured,Active,Available Balance,09-10-2025,17861.72,USD,"62944 Martinez Island, South Kelly, IN 21927-5871",33593 Lynch Cliffs,Suite 447,South Kelly,IN,USA,21927-5871,21927,5871
BANK6520,Yates Group,Erika Jensen,4276850774,Loan,AT006,Pending,04-06-2022,,USD,CAD,1.07,Fixed,FALSE,03-08-2022,Closed,Pending,Principal Owed,09-10-2025,5060.64,USD,"832 Brown Ville Apt. 031, New Teresaton, CO 80583-8123",607 Alejandro Plains Apt. 075,Suite 640,New Teresaton,CO,USA,80583-8123,80583,8123
BANK5046,Guerrero Inc,Jonathan Davis,2822331777,Trust Account,AT009,Closed,12-03-2006,21-04-2025,USD,USD,2.05,Fixed,TRUE,30-12-2020,Active,Closed,Current Balance,09-10-2025,6667.98,USD,"135 Gonzalez Park, Gavinshire, ME 40627-7133",921 Erica Plaza Apt. 880,Apt. 322,Gavinshire,ME,USA,40627-7133,40627,7133
BANK1878,"Johnson, Farley and Moore",Beth Ferguson,1287468049,Savings,AT002,Closed,23-04-2018,15-11-2022,USD,EUR,0.16,Variable,FALSE,23-11-2024,Matured,Closed,Final Balance,09-10-2025,11553.4,USD,"681 Denise Crescent, Lake Carrietown, PW 30419-2033",38826 Fox Walks,,Lake Carrietown,PW,USA,30419-2033,30419,2033
BANK2698,"Reyes, Gilbert and Lawson",Anthony Castro,9247762012,Loan,AT006,Pending,17-04-2021,,USD,GBP,5.35,Variable,TRUE,17-10-2021,Pending,Pending,Final Balance,09-10-2025,130943.18,USD,"1447 Oconnell Junctions Suite 301, Donaldsonton, SC 19021-1650",015 James Springs,Suite 063,Donaldsonton,SC,USA,19021-1650,19021,1650
BANK1126,"Jones, Gonzalez and Hodges",Jessica Franklin,9846011491,Checking,AT001,Closed,18-10-2017,12-08-2024,USD,INR,2.21,Variable,TRUE,20-04-2021,Active,Closed,Market Value,09-10-2025,176818.91,USD,"46103 Chen Glens, Lindashire, PA 11757-2943",406 Jackson Harbors Suite 216,,Lindashire,PA,USA,11757-2943,11757,2943
BANK1267,Kim-Garcia,Christopher Miller,2314383904,Money Market,AT007,Matured,16-03-2007,,USD,GBP,2.89,N/A,FALSE,18-06-2025,Pending,Matured,Final Balance,09-10-2025,160150.18,USD,"8915 Martinez Center, Lake Shelby, MP 25652-8625",340 Walker Summit Apt. 629,Apt. 722,Lake Shelby,MP,USA,25652-8625,25652,8625
BANK3555,Wilson-Pennington,Daniel Marshall,7244858530,Custodial Account,AT008,Closed,14-11-2007,25-09-2008,USD,USD,4.53,Variable,FALSE,23-06-2023,Matured,Closed,Market Value,09-10-2025,2236.2,USD,"457 Holland Landing, Ritashire, NY 89935-2111",5290 Michelle Gardens,Suite 810,Ritashire,NY,USA,89935-2111,89935,2111
BANK9582,Lewis Group,Mrs. Brittany Mcdowell MD,1345563981,Brokerage / Securities,AT004,Closed,20-05-2008,12-02-2014,USD,GBP,0.45,Fixed,TRUE,16-02-2022,Inactive,Closed,Principal Owed,09-10-2025,152516.12,USD,"9117 Lindsey Squares Apt. 485, Port Elizabeth, MA 32460-5583",87699 Angela Vista Apt. 990,Suite 168,Port Elizabeth,MA,USA,32460-5583,32460,5583
BANK9878,"Alvarez, Thompson and Nelson",Mary Jones,3737808596,Custodial Account,AT008,Active,02-06-2013,,USD,GBP,4.97,N/A,TRUE,06-12-2023,Matured,Active,Book Value,09-10-2025,108576.49,USD,"3723 Tara Square, New Cindy, NV 16767-5699",63494 Snyder Isle,Apt. 616,New Cindy,NV,USA,16767-5699,16767,5699
BANK7676,Valdez Group,Amanda Johnson,9134532821,Loan,AT006,Closed,09-04-2017,18-11-2018,USD,USD,6.97,Variable,FALSE,06-04-2025,Active,Closed,Market Value,09-10-2025,124880.57,USD,"9151 Long Passage, East Travis, AL 87695-5329",5545 Teresa Cove,,East Travis,AL,USA,87695-5329,87695,5329
BANK5174,Ward Group,Kelly Donovan,3554962881,Money Market,AT007,Closed,03-01-2022,04-11-2022,USD,INR,0.72,Fixed,TRUE,30-04-2024,Active,Closed,Market Value,09-10-2025,75680.61,USD,"728 Austin Glen, South Jenny, IN 25782-2700",652 Chambers Mountain Apt. 534,,South Jenny,IN,USA,25782-2700,25782,2700
BANK7699,Rocha-Wright,Diane Parks,7195701164,Brokerage / Securities,AT004,Closed,31-10-2014,20-09-2021,USD,INR,5.87,Fixed,TRUE,23-01-2023,Closed,Closed,Market Value,09-10-2025,194316.38,USD,"26151 Michelle Well, Turnermouth, MS 88967-5847",6051 Hicks Stream,,Turnermouth,MS,USA,88967-5847,88967,5847
BANK2937,"Wolfe, Thomas and Anthony",Christina Miller,7559199487,Business Checking,AT005,Active,15-08-2009,,USD,USD,3.51,Fixed,FALSE,23-06-2023,Closed,Active,Market Value,09-10-2025,183901.06,USD,"70351 Austin Valley, South Jacob, WV 26068-4322",601 Rachel Walks Apt. 819,Suite 798,South Jacob,WV,USA,26068-4322,26068,4322
BANK9258,Ward-Pacheco,Frank Marks,4111042742,Savings,AT002,Matured,02-02-2011,,USD,CAD,5.06,Variable,FALSE,20-02-2023,Active,Matured,Book Value,09-10-2025,143877.58,USD,"35068 Phillips Forges Apt. 080, Veronicafurt, MN 50732-5046",450 Heather Lodge,Apt. 592,Veronicafurt,MN,USA,50732-5046,50732,5046
BANK5580,Little PLC,Ryan Kennedy,5835989241,Credit Card Account,AT010,Matured,15-04-2022,,USD,CAD,4.39,Variable,FALSE,17-08-2023,Active,Matured,Available Balance,09-10-2025,103304.37,USD,"088 Mary Harbor Suite 273, Heatherside, IN 33383-5032",0684 Christine Hill Apt. 181,,Heatherside,IN,USA,33383-5032,33383,5032
BANK4762,Martin and Sons,Matthew Perkins,1179759490,Money Market,AT007,Active,23-06-2017,,USD,GBP,3.93,N/A,FALSE,21-01-2025,Closed,Active,Current Balance,09-10-2025,173560.01,USD,"52504 Duarte Trail, Port Daniel, RI 54902-4458",875 Ricardo Tunnel Suite 598,,Port Daniel,RI,USA,54902-4458,54902,4458
BANK6417,Farley-Ibarra,Michelle Huang,9397196484,Checking,AT001,Inactive,06-03-2013,,USD,CAD,4.16,Fixed,TRUE,31-08-2023,Closed,Inactive,Available Balance,09-10-2025,106522.16,USD,"486 Victoria Avenue, East Davidport, NM 87506-9833",574 Roberts Drive,Apt. 008,East Davidport,NM,USA,87506-9833,87506,9833
BANK9604,Young-Gaines,Matthew Stewart,8311682183,Brokerage / Securities,AT004,Inactive,10-03-2023,,USD,GBP,5.07,Variable,FALSE,25-09-2025,Closed,Inactive,Final Balance,09-10-2025,13105.98,USD,"78002 Jones Brook, Randyhaven, MD 16055-8124",8338 Katherine Dale,,Randyhaven,MD,USA,16055-8124,16055,8124
BANK3110,Perry LLC,Karen Miller,3418359874,Checking,AT001,Closed,08-06-2016,25-08-2018,USD,CAD,2.47,N/A,TRUE,27-11-2023,Matured,Closed,Book Value,09-10-2025,118923.42,USD,"2784 Lynn Ridge, Bondchester, WA 60839-8142",0577 Ford Throughway Apt. 443,Suite 401,Bondchester,WA,USA,60839-8142,60839,8142
BANK9311,Wagner-Rogers,Tamara Kelley,3422133654,Trust Account,AT009,Matured,30-06-2008,,USD,INR,0.91,Fixed,FALSE,13-02-2024,Pending,Matured,Final Balance,09-10-2025,177768.25,USD,"3819 Karina Lights Apt. 123, Watkinsview, WV 18737-5053",26228 Brown Fork Apt. 271,,Watkinsview,WV,USA,18737-5053,18737,5053
BANK4166,Larson-Williams,Karen Fitzpatrick DDS,6097914683,Business Checking,AT005,Pending,16-03-2012,,USD,GBP,6.08,Fixed,FALSE,21-06-2022,Pending,Pending,Available Balance,09-10-2025,139623.06,USD,"4364 Miller Loaf Suite 447, Acostashire, MT 11591-1577",480 Larson Square,Apt. 843,Acostashire,MT,USA,11591-1577,11591,1577
BANK5636,Erickson-Hernandez,Elizabeth Simmons,3052611315,CD (Certificate of Deposit),AT003,Active,30-10-2013,,USD,CAD,0.74,Variable,TRUE,22-02-2025,Matured,Active,Book Value,09-10-2025,191426.22,USD,"0250 Burke Forges, Ryanberg, SC 98019-6396",1091 Alexandra Vista Suite 296,,Ryanberg,SC,USA,98019-6396,98019,6396
BANK1874,Vasquez-Sloan,Dr. Rhonda Benitez MD,1601523615,Trust Account,AT009,Active,14-10-2005,,USD,GBP,3.15,Variable,TRUE,04-10-2021,Matured,Active,Principal Owed,09-10-2025,43769.87,USD,"0955 Kimberly Key, Martinfort, IN 73673-9655",31737 Jones Crest,,Martinfort,IN,USA,73673-9655,73673,9655
BANK8687,"Suarez, Osborne and Burton",Zachary Wallace,7808374682,Mortgage Loan,AT011,Closed,15-09-2022,30-12-2022,USD,GBP,0.7,Variable,FALSE,18-04-2022,Pending,Closed,Final Balance,09-10-2025,72793.72,USD,"59649 Brian Creek, West Amandafort, UT 97825-1910",90454 Kimberly Branch Suite 068,,West Amandafort,UT,USA,97825-1910,97825,1910
BANK5753,Ramirez Inc,Terry Walton,5300091646,Business Checking,AT005,Pending,17-05-2009,,USD,CAD,7.04,Fixed,TRUE,14-01-2021,Closed,Pending,Book Value,09-10-2025,85901.88,USD,"8747 Jessica Stream Apt. 202, Williamsonborough, MS 98769-2367",960 Corey Route,Suite 373,Williamsonborough,MS,USA,98769-2367,98769,2367
BANK6989,"Young, Gibson and Gardner",Kevin Russo,7370613988,Mortgage Loan,AT011,Pending,17-04-2012,,USD,USD,7.68,Variable,TRUE,05-07-2023,Inactive,Pending,Market Value,09-10-2025,57119.25,USD,"11117 Mcdowell Gardens, Laurenton, PA 62656-7882",470 Olson Spur Suite 187,,Laurenton,PA,USA,62656-7882,62656,7882
BANK5554,"Irwin, Paul and Lewis",David Campos,7894952233,Mortgage Loan,AT011,Matured,09-12-2009,,USD,EUR,0.37,Fixed,FALSE,26-05-2024,Pending,Matured,Book Value,09-10-2025,5458.69,USD,"553 Walker Camp, Charlesburgh, MH 81993-2269",0540 Johnson Camp,Suite 949,Charlesburgh,MH,USA,81993-2269,81993,2269
BANK4788,Cole Ltd,Daryl Moore,9202116704,Trust Account,AT009,Closed,15-05-2023,23-12-2023,USD,EUR,3.29,N/A,TRUE,14-10-2023,Pending,Closed,Book Value,09-10-2025,134600.79,USD,"4532 Debbie Park Apt. 297, Lake Allison, RI 32313-7175",7747 Young Fort,,Lake Allison,RI,USA,32313-7175,32313,7175
BANK7968,Johnson-Hull,Anthony Riley,5044273108,Loan,AT006,Inactive,11-09-2015,,USD,GBP,6.54,N/A,TRUE,19-11-2023,Closed,Inactive,Current Balance,09-10-2025,119207.56,USD,"6342 Poole Mills, Jaychester, PA 31390-7150",6709 Mary View Suite 709,,Jaychester,PA,USA,31390-7150,31390,7150
BANK5275,"Williams, Woods and Anderson",Christopher Robertson,6133295384,Business Checking,AT005,Active,25-10-2015,,USD,EUR,1.45,N/A,FALSE,11-08-2021,Inactive,Active,Final Balance,09-10-2025,184480.46,USD,"82253 Robert Radial Suite 569, West Andrew, SD 91353-5017",010 Davis Shores,,West Andrew,SD,USA,91353-5017,91353,5017
BANK7408,Klein-Jones,Margaret Brooks,7384513867,Savings,AT002,Inactive,04-06-2015,,USD,GBP,7.95,N/A,FALSE,16-09-2021,Matured,Inactive,Available Balance,09-10-2025,176984.74,USD,"4321 Jesse Street Apt. 290, North Johnborough, ND 99461-3739",64026 Vazquez Mission Suite 859,,North Johnborough,ND,USA,99461-3739,99461,3739
BANK6572,Hall and Sons,Brian Wilson,6830589764,CD (Certificate of Deposit),AT003,Pending,22-10-2009,,USD,USD,0.73,Fixed,FALSE,14-05-2022,Matured,Pending,Book Value,09-10-2025,185800.34,USD,"53831 Williams Falls Suite 556, Thomasburgh, WI 77742-9531",569 Greene Park Apt. 347,Suite 338,Thomasburgh,WI,USA,77742-9531,77742,9531
BANK8348,"Casey, Scott and Patterson",Jerry Porter,2663352049,Money Market,AT007,Inactive,09-04-2012,,USD,USD,6.63,Variable,TRUE,25-07-2025,Matured,Inactive,Current Balance,09-10-2025,16508.87,USD,"9821 Donald Pass Suite 539, Port Andrea, RI 85883-4696",01438 Adam Crescent,Suite 913,Port Andrea,RI,USA,85883-4696,85883,4696
BANK9090,Castro-Lambert,Evelyn Collier,8987116811,Mortgage Loan,AT011,Active,30-03-2009,,USD,CAD,7.64,Variable,TRUE,29-07-2023,Matured,Active,Principal Owed,09-10-2025,51857.06,USD,"84951 Esparza Lock Apt. 394, Mariamouth, MT 78392-3985",698 Ruiz Keys Suite 869,Apt. 971,Mariamouth,MT,USA,78392-3985,78392,3985
BANK4480,"Adams, Harris and Foster",Kayla Clark,9897065882,CD (Certificate of Deposit),AT003,Matured,11-05-2020,,USD,INR,2.81,Variable,FALSE,25-10-2024,Pending,Matured,Current Balance,09-10-2025,14734.61,USD,"949 David Wells, New Michael, ND 55065-1778",045 Robinson Field,,New Michael,ND,USA,55065-1778,55065,1778
BANK8256,"Sanchez, Ponce and Chavez",Brian King,4471335146,Money Market,AT007,Matured,25-11-2020,,USD,INR,7.64,N/A,FALSE,28-08-2021,Active,Matured,Final Balance,09-10-2025,90937.32,USD,"090 Ashley Parks Apt. 769, West Davidland, WV 41291-3154",89457 Hernandez Parkway,Suite 759,West Davidland,WV,USA,41291-3154,41291,3154
BANK2491,"Marshall, Orr and Mercado",Lindsay Burnett,2406421884,Loan,AT006,Pending,30-06-2012,,USD,EUR,5.94,N/A,TRUE,30-01-2025,Inactive,Pending,Current Balance,09-10-2025,86231.23,USD,"0071 Diana Loaf Apt. 892, Lisachester, MA 96357-9658",07393 David Falls,,Lisachester,MA,USA,96357-9658,96357,9658
BANK4714,Fisher-Keller,Kelly Zamora,4222125992,Money Market,AT007,Matured,11-01-2021,,USD,GBP,5.25,Variable,FALSE,12-02-2025,Pending,Matured,Market Value,09-10-2025,158460.75,USD,"406 Natalie Corner, Davidmouth, TN 31283-9110",5460 Jacob Manor Suite 397,Suite 162,Davidmouth,TN,USA,31283-9110,31283,9110
BANK8558,"Ponce, Bernard and Simpson",Vanessa Allen,1633820806,Business Checking,AT005,Matured,26-07-2019,,USD,GBP,1.38,Fixed,TRUE,17-09-2022,Closed,Matured,Current Balance,09-10-2025,57396.35,USD,"171 William Field Suite 190, South Christopher, MA 15290-6375",099 Cassandra Haven Suite 364,Suite 993,South Christopher,MA,USA,15290-6375,15290,6375
BANK2805,"Pacheco, Hardin and Cannon",Daniel Shaw,5293683115,Credit Card Account,AT010,Pending,09-07-2013,,USD,CAD,5.06,Variable,FALSE,02-04-2024,Inactive,Pending,Current Balance,09-10-2025,70851.06,USD,"411 William Crossing Suite 212, New Jasonbury, IL 31192-1486",6472 Tracy Parkways Suite 364,,New Jasonbury,IL,USA,31192-1486,31192,1486
BANK7684,White Group,Linda Gonzales,8130356072,Money Market,AT007,Closed,19-12-2005,16-09-2007,USD,USD,5.07,Variable,FALSE,11-06-2025,Pending,Closed,Market Value,09-10-2025,43614.23,USD,"4550 Guzman Way, New Sarahview, VA 49882-6247",2905 Dana Mission Apt. 320,Suite 658,New Sarahview,VA,USA,49882-6247,49882,6247
BANK3723,Morgan-Wood,Frank Woods,4528337939,Brokerage / Securities,AT004,Active,13-04-2010,,USD,CAD,0.62,Fixed,TRUE,30-07-2024,Pending,Active,Book Value,09-10-2025,168785.79,USD,"39178 Jo Shoals Suite 890, Georgeborough, LA 84260-4308",53839 Jarvis Ports,,Georgeborough,LA,USA,84260-4308,84260,4308
BANK3195,Lee-Gonzales,Shannon Hampton,8235496909,Business Checking,AT005,Inactive,17-08-2022,,USD,GBP,4.96,Fixed,FALSE,01-11-2022,Closed,Inactive,Final Balance,09-10-2025,167576.68,USD,"12854 Gilbert Road Suite 855, East Nicholasmouth, AR 30301-8578",8227 Devon Brooks Apt. 769,,East Nicholasmouth,AR,USA,30301-8578,30301,8578
BANK6154,"Mcdowell, Jacobs and Hernandez",Stephen Morgan,2456600089,Custodial Account,AT008,Active,09-10-2011,,USD,EUR,6.25,Variable,FALSE,11-11-2020,Pending,Active,Principal Owed,09-10-2025,67494.55,USD,"005 Sampson Path Suite 362, Port Nancy, AS 17255-5611",4049 Terry Lake,Apt. 534,Port Nancy,AS,USA,17255-5611,17255,5611
BANK6047,"Harrison, Buck and Rivera",Tammy Savage,7793414362,Business Checking,AT005,Active,04-04-2019,,USD,CAD,3.81,Variable,TRUE,13-01-2023,Closed,Active,Book Value,09-10-2025,49076.96,USD,"055 Bryant Pine, North Robertborough, IA 65686-5183",56011 Terry Fall Suite 770,Suite 313,North Robertborough,IA,USA,65686-5183,65686,5183
BANK8661,White-Ortiz,Mike Berry,2344248663,Checking,AT001,Matured,28-10-2012,,USD,GBP,4.45,Variable,FALSE,19-10-2021,Pending,Matured,Principal Owed,09-10-2025,192324.91,USD,"4677 Perkins Shores Apt. 507, Leslieshire, OR 79341-6353",37594 Miller Trail Suite 277,Apt. 418,Leslieshire,OR,USA,79341-6353,79341,6353
BANK2844,Davidson Inc,Jacob Jackson,1244731013,Brokerage / Securities,AT004,Inactive,02-02-2007,,USD,EUR,0.12,Fixed,FALSE,23-12-2022,Active,Inactive,Current Balance,09-10-2025,157050.73,USD,"30819 Barry Fort Apt. 845, Jennifermouth, HI 51074-7553",99248 Hernandez Station,,Jennifermouth,HI,USA,51074-7553,51074,7553
BANK6857,Gordon and Sons,Michelle Guerrero,4362411976,Loan,AT006,Active,17-07-2021,,USD,EUR,1.51,Variable,FALSE,30-10-2020,Inactive,Active,Principal Owed,09-10-2025,46771.78,USD,"3078 Jackson Court, South Michellebury, TX 73574-1106",6570 Christopher Pine,,South Michellebury,TX,USA,73574-1106,73574,1106
BANK9565,Miller Inc,Brian Mathis,1542538093,Business Checking,AT005,Active,28-12-2013,,USD,GBP,7.27,Fixed,TRUE,21-11-2022,Closed,Active,Book Value,09-10-2025,13403.67,USD,"50186 Perry Passage Suite 373, West Victor, MA 59045-3400",8692 Williams Manor,Suite 538,West Victor,MA,USA,59045-3400,59045,3400
BANK7824,Francis-Gonzalez,Tracey Daniels,2495796903,Money Market,AT007,Active,11-07-2018,,USD,GBP,7.5,Variable,FALSE,16-11-2024,Active,Active,Available Balance,09-10-2025,125422.11,USD,"839 Parker Ports, South Rebeccashire, SD 10225-3693",11981 Hayes Drives,Suite 235,South Rebeccashire,SD,USA,10225-3693,10225,3693
BANK6862,"Kramer, Boyd and Jones",Linda Roberts,1560200433,Savings,AT002,Pending,10-07-2012,,USD,CAD,3.12,N/A,FALSE,04-10-2021,Closed,Pending,Book Value,09-10-2025,20092.17,USD,"2586 Christopher Trail Suite 153, Lake Anaburgh, VA 26519-5172",511 Robert Forks,,Lake Anaburgh,VA,USA,26519-5172,26519,5172
BANK2919,Lee-Miller,Michelle Garcia,2471900662,Loan,AT006,Active,17-12-2015,,USD,GBP,1.4,Variable,TRUE,31-10-2021,Inactive,Active,Current Balance,09-10-2025,136143.53,USD,"360 Matthew Mills Apt. 721, North Sabrina, MO 10708-8701",670 Jones Knoll Apt. 368,Apt. 938,North Sabrina,MO,USA,10708-8701,10708,8701
BANK6819,Garcia-Cross,Christopher Smith Jr.,5448460739,Loan,AT006,Pending,08-01-2017,,USD,CAD,2.1,Fixed,TRUE,22-09-2023,Inactive,Pending,Book Value,09-10-2025,56156.99,USD,"3705 Hill Meadows Apt. 271, Gatesland, MH 65181-7985",9209 Crystal Street Apt. 236,,Gatesland,MH,USA,65181-7985,65181,7985
BANK5630,"Watson, Marquez and Barrera",Justin Bell,8213218176,Savings,AT002,Active,27-10-2013,,USD,EUR,3.77,Variable,TRUE,20-02-2023,Pending,Active,Final Balance,09-10-2025,32576.22,USD,"68532 Fernando Estate, Port Melinda, AL 89261-5605",046 Murphy Place,,Port Melinda,AL,USA,89261-5605,89261,5605
BANK9282,Burke Group,Wanda Villanueva,5491058345,Loan,AT006,Pending,15-07-2011,,USD,GBP,2.57,N/A,TRUE,29-10-2020,Matured,Pending,Market Value,09-10-2025,168944.66,USD,"04743 Jonathan Mission, West Charlesfort, AL 27127-5815",13800 Burton Square Suite 418,Suite 643,West Charlesfort,AL,USA,27127-5815,27127,5815
BANK9656,"Downs, Howell and Sullivan",Colleen Young,4318983779,Credit Card Account,AT010,Inactive,21-12-2007,,USD,EUR,4.95,Fixed,TRUE,25-05-2022,Matured,Inactive,Market Value,09-10-2025,100618.58,USD,"90657 Roy Meadows Suite 894, North Michaelburgh, OK 13422-6033",59574 Danielle Valleys Suite 961,Suite 633,North Michaelburgh,OK,USA,13422-6033,13422,6033
BANK6326,"Juarez, Vasquez and Rodriguez",Tina Walker,1508551660,Money Market,AT007,Pending,10-12-2008,,USD,INR,1.53,Variable,TRUE,09-10-2023,Inactive,Pending,Market Value,09-10-2025,42959.62,USD,"2359 Jessica Alley, Joeborough, GU 14667-2096",1846 John Fields Apt. 407,Suite 934,Joeborough,GU,USA,14667-2096,14667,2096
BANK8089,Lopez-Ortiz,Ian Ortega,6173420280,Loan,AT006,Pending,13-04-2010,,USD,USD,4.15,N/A,FALSE,12-05-2022,Pending,Pending,Principal Owed,09-10-2025,111337.62,USD,"17168 Micheal Harbor Apt. 144, Fischerchester, PW 60093-5305",677 Alexander Flat,,Fischerchester,PW,USA,60093-5305,60093,5305
BANK6914,Garcia Inc,Christopher Clark,8454866606,Custodial Account,AT008,Inactive,06-07-2007,,USD,USD,0.41,N/A,FALSE,29-11-2021,Closed,Inactive,Principal Owed,09-10-2025,122714.22,USD,"37560 Christine Passage Apt. 379, Figueroahaven, DE 33321-7664",3477 Davenport Point,Apt. 880,Figueroahaven,DE,USA,33321-7664,33321,7664
BANK7828,Burns PLC,Renee Silva,8975659597,Loan,AT006,Matured,09-02-2020,,USD,USD,5.09,Variable,FALSE,17-02-2022,Inactive,Matured,Final Balance,09-10-2025,109958.66,USD,"8164 Alvarez Mission Apt. 827, Port Johnmouth, MH 51984-6733",6494 Jason Pine Suite 327,,Port Johnmouth,MH,USA,51984-6733,51984,6733
BANK6593,Calderon-Wu,Denise Beck,4993362673,CD (Certificate of Deposit),AT003,Closed,13-09-2011,26-08-2014,USD,CAD,6.07,Fixed,FALSE,29-12-2022,Matured,Closed,Available Balance,09-10-2025,90321.17,USD,"2391 David Freeway, Lake Katherineside, NJ 76752-5861",2890 Hernandez Burg Apt. 080,,Lake Katherineside,NJ,USA,76752-5861,76752,5861
BANK8544,Miller-Wright,Terri Henry,9127719548,Mortgage Loan,AT011,Matured,16-05-2011,,USD,USD,1.81,Variable,TRUE,12-02-2021,Matured,Matured,Book Value,09-10-2025,178702.38,USD,"0300 Jake Rest Apt. 473, Port Danielside, MO 28114-5525",79474 Calderon Divide Apt. 599,,Port Danielside,MO,USA,28114-5525,28114,5525
BANK8333,Lewis-Johnson,Tina Miller,2258146149,CD (Certificate of Deposit),AT003,Closed,15-07-2016,30-11-2024,USD,CAD,2.52,Fixed,TRUE,23-12-2021,Inactive,Closed,Final Balance,09-10-2025,1518.38,USD,"8630 Benjamin Skyway, Martinezfurt, IN 44123-5120",8961 Christine Mountains Apt. 130,Apt. 272,Martinezfurt,IN,USA,44123-5120,44123,5120
BANK6839,"Woodard, Allen and Garcia",William Green,7304707493,Trust Account,AT009,Pending,15-08-2008,,USD,CAD,1.73,Fixed,TRUE,10-01-2021,Pending,Pending,Final Balance,09-10-2025,167983.75,USD,"1641 Lynn Vista, South Albert, IL 85580-5662",496 Reilly Wall,Suite 219,South Albert,IL,USA,85580-5662,85580,5662
BANK6068,"Morrison, Watkins and Pacheco",Jonathan Mcdowell,9459539094,Business Checking,AT005,Closed,31-10-2020,05-06-2022,USD,CAD,5.72,Fixed,FALSE,16-05-2025,Closed,Closed,Market Value,09-10-2025,1495.69,USD,"7965 Harris Corners Suite 837, New Wendyville, ND 34890-5244",667 Roberts Ramp,Apt. 610,New Wendyville,ND,USA,34890-5244,34890,5244
BANK9287,Mendoza-Spencer,Timothy Rodgers,3068501651,Business Checking,AT005,Closed,11-07-2014,23-04-2022,USD,INR,4.24,Fixed,TRUE,28-10-2021,Closed,Closed,Available Balance,09-10-2025,115320.7,USD,"3749 Larry Squares, Lake Sharon, SD 77219-8492",81071 Williams Curve,Suite 517,Lake Sharon,SD,USA,77219-8492,77219,8492
BANK5488,Bentley-Sloan,Jenna Leonard,8681170554,Loan,AT006,Inactive,20-12-2020,,USD,INR,5.45,Fixed,TRUE,15-11-2021,Pending,Inactive,Market Value,09-10-2025,186176.43,USD,"02852 Sonya Forks Apt. 892, Waynehaven, NV 36082-1897",5987 Kelly Lights,Suite 931,Waynehaven,NV,USA,36082-1897,36082,1897
BANK1840,Hunt Inc,Steven Galloway,3263192522,Loan,AT006,Inactive,31-12-2008,,USD,INR,3.18,N/A,TRUE,11-06-2025,Pending,Inactive,Current Balance,09-10-2025,152516.08,USD,"031 Angela Tunnel Apt. 110, Lake Patricia, PR 72497-5795",40520 Denise Tunnel Suite 518,,Lake Patricia,PR,USA,72497-5795,72497,5795
