BankID,BankName,AccountName,AccountNumber,AccountType,AccountTypeCode,AccountStatus,OpenDate,CloseDate,BaseCurrency,SettlementCurrency,InterestRate,InterestRateType,ElectronicStatementDelivery,Latest StatusChangeDate,Latest FromStatus,Latest ToStatus,BalanceType (Current),AsOfDate (Current),BalanceAmount (Current),BalanceCurrency (Current),Address Input,Address Line 1,Address Line 2,City,State or Province,Country,Postal Code,Zip5,Zip4
BANK7121,"Miller, Miles and Gonzalez",Shannon Thomas,3191183589,Checking,AT001,Pending,24-03-2022,,USD,EUR,4.34,Fixed,FALSE,30-07-2022,Closed,Pending,Market Value,09-10-2025,32584.0,USD,"23364 Holland Valleys Apt. 231, Lisaborough, FM 61888-1204",323 Wagner Parkways,,Lisaborough,FM,USA,61888-1204,61888,1204
BANK1032,Yu Ltd,Matthew Evans,9286524111,Money Market,AT007,Pending,01-11-2021,,USD,INR,0.57,N/A,FALSE,30-11-2023,Inactive,Pending,Available Balance,09-10-2025,156380.06,USD,"0996 Flowers Underpass Apt. 215, Huntermouth, TN 20359-6207",186 Randy Alley,,Huntermouth,TN,USA,20359-6207,20359,6207
BANK7898,Smith-Lopez,Sabrina Walker,4447444905,Savings,AT002,Pending,24-12-2007,,USD,USD,1.9,N/A,FALSE,22-06-2021,Active,Pending,Principal Owed,09-10-2025,88612.08,USD,"5475 Williams Run, Lake Jennifer, NE 38968-4238",613 Carolyn Way,,Lake Jennifer,NE,USA,38968-4238,38968,4238
BANK9142,Moore PLC,Jacob Ryan,8571124822,Custodial Account,AT008,Pending,22-10-2007,,USD,GBP,2.36,N/A,TRUE,04-04-2024,Matured,Pending,Market Value,09-10-2025,105569.34,USD,"053 Elizabeth Causeway Apt. 269, Estradabury, PW 75128-5246",1175 Howard Centers Apt. 732,,Estradabury,PW,USA,75128-5246,75128,5246
BANK2991,"Pitts, Smith and Morris",Lisa Calderon,7417472930,Brokerage / Securities,AT004,Inactive,25-08-2013,,USD,USD,5.45,Variable,FALSE,28-01-2025,Pending,Inactive,Market Value,09-10-2025,158736.81,USD,"418 Thompson Extensions Suite 391, Torreston, SC 68153-3443",730 Justin Lock,Suite 792,Torreston,SC,USA,68153-3443,68153,3443
BANK8622,Figueroa-Boyle,Robert Kirk,6767902731,Loan,AT006,Closed,21-05-2009,28-04-2017,USD,INR,0.8,Fixed,FALSE,22-04-2025,Closed,Closed,Book Value,09-10-2025,185452.79,USD,"35351 Amanda Station Apt. 887, Lake James, MH 85070-4285",65151 Mary Stream,,Lake James,MH,USA,85070-4285,85070,4285
BANK4755,Garrison and Sons,Martin Hernandez,7275521915,Brokerage / Securities,AT004,Active,28-09-2006,,USD,EUR,6.75,Fixed,FALSE,31-03-2022,Matured,Active,Final Balance,09-10-2025,95871.55,USD,"2610 Reeves Light, West Kelly, KY 22201-2844",43426 James Flat,,West Kelly,KY,USA,22201-2844,22201,2844
BANK5847,Watson-Hoffman,Penny Kelley,2287582610,Checking,AT001,Active,18-03-2008,,USD,USD,5.61,Fixed,FALSE,19-09-2021,Inactive,Active,Final Balance,09-10-2025,11144.8,USD,"47278 Cantrell Manor Apt. 893, Cassandraton, MA 13181-8644",50697 Santana Parkways Apt. 846,,Cassandraton,MA,USA,13181-8644,13181,8644
BANK2192,King-Fisher,Gerald Romero,3573670077,Custodial Account,AT008,Matured,20-03-2016,,USD,EUR,6.03,Fixed,FALSE,23-11-2022,Active,Matured,Market Value,09-10-2025,68438.51,USD,"57508 Keith Land, North Anthony, MD 44781-1003",378 Kristi Shores Apt. 899,Suite 853,North Anthony,MD,USA,44781-1003,44781,1003
BANK8946,"Taylor, Garner and Rangel",Daniel Hall,3184730188,Money Market,AT007,Pending,14-11-2007,,USD,USD,7.75,N/A,TRUE,25-05-2024,Active,Pending,Book Value,09-10-2025,197154.51,USD,"3312 Greene Rue, New Mitchell, NE 95340-5869",0903 King Plains,Suite 832,New Mitchell,NE,USA,95340-5869,95340,5869
BANK8697,Stewart-Roberts,Tracy Carter,2308820214,Loan,AT006,Closed,13-04-2010,24-06-2025,USD,CAD,7.91,Fixed,FALSE,08-05-2021,Active,Closed,Current Balance,09-10-2025,160341.98,USD,"797 Andrea Gardens Suite 594, West Isaac, TN 81974-9096",86292 Kristin Dam Suite 789,,West Isaac,TN,USA,81974-9096,81974,9096
BANK4026,Gonzalez PLC,William Williams,1264967943,CD (Certificate of Deposit),AT003,Active,01-11-2009,,USD,EUR,3.53,Variable,TRUE,03-04-2023,Inactive,Active,Available Balance,09-10-2025,9268.86,USD,"61261 Scott Village Suite 363, Lake John, MT 26644-1106",718 Michael Fields,Suite 563,Lake John,MT,USA,26644-1106,26644,1106
BANK6131,"Bridges, Pope and Brown",Lisa Rice,1346772588,Money Market,AT007,Matured,27-02-2012,,USD,INR,5.2,N/A,FALSE,27-06-2021,Matured,Matured,Market Value,09-10-2025,171721.96,USD,"6202 Christina Trafficway Apt. 796, Tamarashire, MO 11578-5239",0921 Carlos Rapid,,Tamarashire,MO,USA,11578-5239,11578,5239
BANK9619,Graham-Riggs,Cesar Park,7485918416,Money Market,AT007,Inactive,03-06-2017,,USD,GBP,4.66,Fixed,TRUE,28-11-2024,Pending,Inactive,Final Balance,09-10-2025,112044.89,USD,"451 Taylor Groves Suite 275, Lake Sheila, VA 18551-5315",4155 Brian Road,Apt. 268,Lake Sheila,VA,USA,18551-5315,18551,5315
BANK5321,Jordan LLC,April Gutierrez,4040513143,Mortgage Loan,AT011,Closed,07-10-2016,17-11-2021,USD,EUR,2.05,N/A,FALSE,22-11-2023,Inactive,Closed,Available Balance,09-10-2025,137875.35,USD,"67141 White Prairie, South Lindahaven, TN 88879-8736",048 Williams Prairie,Apt. 306,South Lindahaven,TN,USA,88879-8736,88879,8736
BANK6536,"Fowler, Day and Williams",Lindsay Cox PhD,7503866860,Trust Account,AT009,Matured,09-07-2011,,USD,EUR,0.1,N/A,TRUE,15-07-2021,Inactive,Matured,Current Balance,09-10-2025,164726.24,USD,"7610 Anna Canyon, South Ashley, MT 81340-7120",695 Sanchez Crescent Apt. 127,Suite 489,South Ashley,MT,USA,81340-7120,81340,7120
BANK1904,"King, Rojas and Webster",Jeffery Hancock,2134340125,Checking,AT001,Active,23-09-2008,,USD,INR,5.66,N/A,FALSE,16-06-2022,Pending,Active,Final Balance,09-10-2025,51854.0,USD,"97939 Samantha Squares, Cummingsmouth, IA 99501-5680",94240 Hailey Park Apt. 207,Apt. 457,Cummingsmouth,IA,USA,99501-5680,99501,5680
BANK9773,Payne-Perez,Robert Taylor,8596705708,Trust Account,AT009,Active,24-03-2014,,USD,CAD,6.78,Variable,TRUE,18-12-2022,Active,Active,Available Balance,09-10-2025,199149.02,USD,"655 Jill Rapid, North Victoriamouth, UT 19403-4913",110 Tyrone Points Suite 880,Suite 020,North Victoriamouth,UT,USA,19403-4913,19403,4913
BANK9307,Miller-Hardy,Debra Wallace,9597481116,Money Market,AT007,Pending,11-03-2017,,USD,USD,5.09,N/A,TRUE,18-04-2023,Closed,Pending,Available Balance,09-10-2025,83715.4,USD,"80902 April Extensions, Robertsonborough, DC 60001-3556",2974 Rios Isle Suite 796,,Robertsonborough,DC,USA,60001-3556,60001,3556
BANK2752,"Rodriguez, Morrow and May",Randall Bell,4732660523,Trust Account,AT009,Inactive,06-12-2007,,USD,CAD,0.35,Fixed,FALSE,14-05-2021,Matured,Inactive,Book Value,09-10-2025,108180.76,USD,"38826 Eric Circle Suite 360, Port Angelaburgh, MI 68742-5355",455 Christina Lane Suite 822,Apt. 743,Port Angelaburgh,MI,USA,68742-5355,68742,5355
BANK5737,"White, Andrews and Stark",Priscilla Sanders,8340962069,CD (Certificate of Deposit),AT003,Active,16-03-2017,,USD,USD,0.91,N/A,TRUE,22-01-2022,Pending,Active,Final Balance,09-10-2025,192169.59,USD,"94737 Richard Spur Suite 700, North Aaron, OH 84707-6216",3441 Martin Harbor Apt. 039,Apt. 813,North Aaron,OH,USA,84707-6216,84707,6216
BANK6128,Martinez-Gregory,Taylor Scott,5267593862,Business Checking,AT005,Matured,07-03-2012,,USD,GBP,5.54,Variable,FALSE,17-12-2020,Inactive,Matured,Market Value,09-10-2025,187765.15,USD,"275 Brown Freeway Apt. 143, Brendaville, DC 94269-6450",1984 Elliott Port,,Brendaville,DC,USA,94269-6450,94269,6450
BANK3821,Harris Inc,Cristian Harding,6591555054,Savings,AT002,Active,12-01-2015,,USD,EUR,2.68,Variable,FALSE,17-01-2021,Active,Active,Market Value,09-10-2025,142670.94,USD,"815 Sylvia Mountains, Lisafort, IN 69859-2642",544 Andrew Branch Apt. 640,Apt. 059,Lisafort,IN,USA,69859-2642,69859,2642
BANK2254,Stevens Inc,Ernest Mcpherson,6786967123,Loan,AT006,Matured,15-12-2010,,USD,EUR,0.31,N/A,FALSE,10-12-2020,Closed,Matured,Final Balance,09-10-2025,6042.93,USD,"018 John Pine, Stephentown, GA 45240-1824",9530 Moore Camp,,Stephentown,GA,USA,45240-1824,45240,1824
BANK6162,Strickland Group,Collin Spencer,2792404517,Trust Account,AT009,Closed,26-05-2020,19-06-2020,USD,CAD,6.8,N/A,FALSE,20-06-2022,Active,Closed,Principal Owed,09-10-2025,63415.93,USD,"63260 Rice Manors, Bridgesbury, MP 14893-8893",201 Eric Mountains,Suite 779,Bridgesbury,MP,USA,14893-8893,14893,8893
BANK9757,Mayer-Paul,Brandon Lawson,8115588545,Money Market,AT007,Closed,30-01-2019,20-10-2020,USD,EUR,3.61,N/A,TRUE,16-09-2023,Active,Closed,Principal Owed,09-10-2025,184093.83,USD,"266 Olson Highway, Cookeville, IN 24479-6000",9453 Michael Glens Suite 050,Suite 183,Cookeville,IN,USA,24479-6000,24479,6000
BANK4248,Mosley-Clark,Deborah Pittman,2562572224,Loan,AT006,Matured,08-06-2022,,USD,EUR,5.68,Variable,FALSE,15-05-2021,Pending,Matured,Principal Owed,09-10-2025,85167.61,USD,"8164 Hannah Gardens Apt. 544, Loganland, IN 72606-5317",84618 Heidi Mountains Apt. 695,,Loganland,IN,USA,72606-5317,72606,5317
BANK4764,Aguilar-Gonzalez,Veronica Rogers,1817507921,Trust Account,AT009,Active,23-05-2015,,USD,EUR,3.35,Fixed,TRUE,29-08-2021,Active,Active,Market Value,09-10-2025,21071.82,USD,"67046 Hernandez Fords Apt. 327, Chantown, CA 99498-7320",703 Garcia Ferry,,Chantown,CA,USA,99498-7320,99498,7320
BANK6659,Obrien Inc,Mark Brown,9432294061,CD (Certificate of Deposit),AT003,Inactive,28-07-2006,,USD,CAD,6.44,Fixed,TRUE,09-09-2025,Pending,Inactive,Market Value,09-10-2025,126722.24,USD,"20761 Black Plaza, Cherylfort, WV 47814-5679",6490 Martinez Manor Apt. 870,,Cherylfort,WV,USA,47814-5679,47814,5679
BANK6256,Rogers-Davis,Carl Green,8182518157,Money Market,AT007,Inactive,15-06-2011,,USD,GBP,1.71,N/A,TRUE,27-11-2023,Closed,Inactive,Final Balance,09-10-2025,49560.16,USD,"3603 Laura Brooks Suite 379, Port Ray, OH 78504-2611",2283 Graham Bridge,Suite 000,Port Ray,OH,USA,78504-2611,78504,2611
BANK8109,Peters-Miller,Dr. Brittany Odonnell,4256702418,Loan,AT006,Active,27-05-2019,,USD,EUR,5.22,Fixed,TRUE,20-06-2025,Closed,Active,Book Value,09-10-2025,40828.06,USD,"23449 Samuel Heights, Lake Samantha, MI 48297-6295",2821 Brandy Course,,Lake Samantha,MI,USA,48297-6295,48297,6295
BANK5516,Duncan PLC,Dennis Williams,6460926918,Credit Card Account,AT010,Matured,26-09-2010,,USD,USD,1.11,Variable,FALSE,12-05-2024,Closed,Matured,Final Balance,09-10-2025,33650.17,USD,"5661 Catherine Fork Suite 832, New Susanview, CO 36904-4303",84242 Greene Forks Suite 149,,New Susanview,CO,USA,36904-4303,36904,4303
BANK4198,Anderson-Young,Jaime Smith,4877418339,Trust Account,AT009,Inactive,07-08-2012,,USD,INR,4.94,Variable,TRUE,14-02-2022,Pending,Inactive,Current Balance,09-10-2025,146680.35,USD,"6498 Miguel Mount Suite 311, Williamshaven, AS 97467-1465",0785 David Ridge,Apt. 638,Williamshaven,AS,USA,97467-1465,97467,1465
BANK7047,Duffy Ltd,Darlene Johnson,2898018606,Business Checking,AT005,Active,31-01-2008,,USD,CAD,3.71,Variable,TRUE,07-08-2025,Closed,Active,Current Balance,09-10-2025,67702.21,USD,"7638 Gregory Locks, West Michael, GU 23123-4971",556 Carpenter Skyway,Suite 048,West Michael,GU,USA,23123-4971,23123,4971
BANK5993,Gill LLC,Kelly Morrow,9372401209,Checking,AT001,Active,08-06-2023,,USD,INR,3.5,Variable,TRUE,18-09-2021,Pending,Active,Book Value,09-10-2025,90433.69,USD,"76439 Baker Crescent Suite 777, North Angela, MD 11395-4826",095 Mark Mill Apt. 500,,North Angela,MD,USA,11395-4826,11395,4826
BANK9738,Adams-Mullins,Alan Green,9236825920,Checking,AT001,Closed,06-07-2020,01-04-2024,USD,EUR,1.11,N/A,TRUE,29-06-2021,Inactive,Closed,Principal Owed,09-10-2025,18218.71,USD,"84144 Allen Junction, Jonathantown, MI 52586-2355",5157 Amanda Causeway,Apt. 912,Jonathantown,MI,USA,52586-2355,52586,2355
BANK1160,"Atkinson, James and Burns",Kathleen Jackson,1507348503,Checking,AT001,Pending,07-10-2011,,USD,USD,2.52,Variable,TRUE,03-04-2023,Pending,Pending,Final Balance,09-10-2025,45286.22,USD,"642 Jackson Port Suite 757, Jessicachester, MH 97884-6965",05302 Eric Meadow,,Jessicachester,MH,USA,97884-6965,97884,6965
BANK9967,Powell-Russell,Stephanie Matthews,6901286899,Money Market,AT007,Active,02-09-2023,,USD,GBP,4.02,Variable,FALSE,15-04-2024,Inactive,Active,Current Balance,09-10-2025,4031.56,USD,"7349 Julie Via, Jamieport, ME 85964-6046",9797 Hunt Greens Suite 803,Apt. 035,Jamieport,ME,USA,85964-6046,85964,6046
BANK2769,Reyes-Brown,Eric Bush,1102438344,Checking,AT001,Closed,05-11-2015,26-01-2022,USD,GBP,5.99,Variable,FALSE,11-12-2020,Inactive,Closed,Current Balance,09-10-2025,159702.55,USD,"814 Willis Square, Glennhaven, PA 73152-9327",9606 Emily Run Suite 381,Suite 915,Glennhaven,PA,USA,73152-9327,73152,9327
BANK7329,Sullivan PLC,Sarah Smith,2012737748,Money Market,AT007,Closed,15-10-2021,01-01-2025,USD,INR,6.72,Variable,FALSE,14-02-2025,Matured,Closed,Available Balance,09-10-2025,84214.63,USD,"167 Beard Inlet Apt. 377, Port Donaldborough, PW 74272-7571",3247 Donald Overpass Suite 394,Apt. 916,Port Donaldborough,PW,USA,74272-7571,74272,7571
BANK8077,Johnson Ltd,Dr. Michael Smith DDS,5959225651,Loan,AT006,Active,08-10-2020,,USD,GBP,3.99,Fixed,TRUE,20-11-2023,Closed,Active,Available Balance,09-10-2025,148329.91,USD,"1906 Long Meadows Suite 957, Joshuaport, DC 49879-6477",56017 John Mills Apt. 785,Apt. 851,Joshuaport,DC,USA,49879-6477,49879,6477
BANK1574,Dixon-Gordon,Laurie Garrison,4282047435,Brokerage / Securities,AT004,Matured,25-01-2017,,USD,EUR,7.41,Variable,TRUE,12-07-2024,Matured,Matured,Principal Owed,09-10-2025,165371.41,USD,"099 David Grove, Micheleside, CA 95989-7807",164 Shirley Courts,,Micheleside,CA,USA,95989-7807,95989,7807
BANK1156,Frederick Ltd,Christina Jackson,7728285167,Loan,AT006,Active,31-08-2008,,USD,CAD,2.8,Variable,TRUE,26-06-2022,Closed,Active,Available Balance,09-10-2025,166951.79,USD,"133 Ronald Knoll, Perezport, WY 58143-1649",7084 Marco Track Apt. 118,Apt. 503,Perezport,WY,USA,58143-1649,58143,1649
BANK6315,"Nelson, Robinson and Robinson",Monica Stokes,8386860993,Mortgage Loan,AT011,Matured,25-10-2013,,USD,CAD,3.21,Variable,TRUE,15-10-2023,Active,Matured,Final Balance,09-10-2025,123496.92,USD,"1556 Joseph Mill, Port Alejandroside, VI 25586-9091",40361 Allen Branch,Apt. 157,Port Alejandroside,VI,USA,25586-9091,25586,9091
BANK7435,"Bentley, Shelton and Gonzalez",Darryl Orozco,3811770650,Trust Account,AT009,Inactive,16-11-2015,,USD,CAD,1.58,N/A,FALSE,06-02-2021,Closed,Inactive,Available Balance,09-10-2025,104761.75,USD,"4732 Shepherd Light, East Sherry, FM 67911-9163",1917 Davenport Camp,Suite 628,East Sherry,FM,USA,67911-9163,67911,9163
BANK8635,May-Lowe,Kathy Gregory,9296883435,Trust Account,AT009,Active,15-11-2007,,USD,USD,7.56,Fixed,FALSE,25-08-2021,Active,Active,Current Balance,09-10-2025,39398.57,USD,"74289 Katie Isle Suite 702, Beckstad, AK 91763-3809",7820 Bell Crossing,Apt. 971,Beckstad,AK,USA,91763-3809,91763,3809
BANK3208,"Figueroa, Scott and Pugh",Gary Baker,2721787169,Checking,AT001,Matured,06-07-2022,,USD,GBP,6.8,N/A,FALSE,14-03-2023,Matured,Matured,Final Balance,09-10-2025,119406.21,USD,"8873 Edward Club Apt. 505, Lawrenceport, SC 34911-3136",84201 Mario Court,Suite 290,Lawrenceport,SC,USA,34911-3136,34911,3136
BANK7044,"Brown, Luna and Adams",Bradley Smith,1275503149,Business Checking,AT005,Matured,24-06-2021,,USD,CAD,2.59,Fixed,FALSE,07-09-2025,Matured,Matured,Available Balance,09-10-2025,157581.25,USD,"98611 Eric Gardens Apt. 805, Lake Thomasfurt, GU 14014-8094",4311 Kenneth Spring Apt. 760,Suite 436,Lake Thomasfurt,GU,USA,14014-8094,14014,8094
BANK5072,James-Bennett,Michael Williams,8702020899,Savings,AT002,Matured,14-06-2014,,USD,CAD,5.52,Fixed,TRUE,12-01-2023,Matured,Matured,Principal Owed,09-10-2025,56221.29,USD,"0356 Linda Orchard, Sabrinaton, CO 92905-2113",92144 Cheryl Prairie,Apt. 954,Sabrinaton,CO,USA,92905-2113,92905,2113
BANK9808,Nguyen PLC,Kathy Maddox,4339517240,Checking,AT001,Inactive,09-07-2010,,USD,GBP,2.91,Variable,TRUE,09-10-2023,Closed,Inactive,Principal Owed,09-10-2025,11354.69,USD,"8461 Linda Port, Lyonsport, IN 74679-4094",43464 Craig Estate,Suite 458,Lyonsport,IN,USA,74679-4094,74679,4094
BANK8215,"Yang, Hutchinson and Morton",Julia Powers,5261822999,Savings,AT002,Pending,25-08-2011,,USD,CAD,4.55,N/A,FALSE,27-06-2023,Inactive,Pending,Principal Owed,09-10-2025,122921.32,USD,"37183 Daniels Flat Suite 984, Tammymouth, UT 30779-1445",3315 Nelson Lock Apt. 567,,Tammymouth,UT,USA,30779-1445,30779,1445
BANK5301,Hill Inc,Joel Chandler,6485067258,Checking,AT001,Inactive,02-10-2019,,USD,GBP,5.21,N/A,FALSE,30-05-2025,Closed,Inactive,Market Value,09-10-2025,99491.16,USD,"474 Hudson Bridge, Port Michelletown, FL 66625-3101",72579 Hernandez Plain Apt. 159,Apt. 229,Port Michelletown,FL,USA,66625-3101,66625,3101
BANK3409,Jackson Group,Dr. David Cortez MD,7764258323,Checking,AT001,Matured,02-01-2023,,USD,USD,7.4,Variable,TRUE,24-09-2023,Pending,Matured,Market Value,09-10-2025,83406.62,USD,"7513 Scott Forges Apt. 199, West Ariana, MT 49732-8932",028 Dalton Wells,,West Ariana,MT,USA,49732-8932,49732,8932
BANK1825,"Hansen, Diaz and Johnson",Kenneth Cordova,6442003012,Custodial Account,AT008,Inactive,14-01-2014,,USD,USD,4.0,Fixed,TRUE,14-05-2025,Active,Inactive,Current Balance,09-10-2025,142593.37,USD,"9599 John Falls Suite 241, Justinview, PR 97218-8622",814 Rios Pike Apt. 615,,Justinview,PR,USA,97218-8622,97218,8622
BANK4254,"Wang, Wood and Davis",Sarah Hicks,3064013431,Money Market,AT007,Matured,18-12-2016,,USD,GBP,6.29,Fixed,TRUE,01-01-2021,Matured,Matured,Current Balance,09-10-2025,53190.61,USD,"4473 Humphrey Street Suite 904, East Patrick, WA 80695-9085",67231 Lauren Point,Suite 422,East Patrick,WA,USA,80695-9085,80695,9085
BANK8217,Brown-Miranda,Wayne Ramirez,9028862405,Mortgage Loan,AT011,Pending,10-10-2006,,USD,EUR,0.27,Variable,TRUE,04-08-2025,Active,Pending,Final Balance,09-10-2025,146989.97,USD,"5311 Thompson Turnpike Suite 442, Garzaville, ME 83315-8492",425 Martinez Way Apt. 685,,Garzaville,ME,USA,83315-8492,83315,8492
BANK2380,"Mcdonald, Hoffman and Lucero",Thomas Banks,8025545410,Brokerage / Securities,AT004,Active,02-08-2018,,USD,USD,7.31,N/A,TRUE,08-01-2022,Pending,Active,Principal Owed,09-10-2025,158859.41,USD,"303 Thomas Port Apt. 415, Lake Richardshire, TN 92377-9323",85458 Cameron Roads,,Lake Richardshire,TN,USA,92377-9323,92377,9323
BANK6245,Stewart and Sons,Holly Butler,8367373183,Loan,AT006,Pending,21-03-2011,,USD,USD,5.64,N/A,TRUE,29-09-2022,Active,Pending,Book Value,09-10-2025,89921.78,USD,"132 Reese Mount Suite 997, New Timothybury, KS 99717-5818",161 James Avenue Apt. 967,,New Timothybury,KS,USA,99717-5818,99717,5818
BANK3462,"Parks, Garner and Hawkins",Daniel Mitchell,7911165965,Loan,AT006,Closed,20-03-2011,16-05-2014,USD,EUR,3.44,Fixed,FALSE,26-11-2020,Matured,Closed,Current Balance,09-10-2025,149183.51,USD,"9944 Shannon Island Suite 806, North Kristinamouth, NE 90927-5268",707 Washington Cove Apt. 552,,North Kristinamouth,NE,USA,90927-5268,90927,5268
BANK4958,Stein Group,John Peterson,8417051771,Checking,AT001,Closed,08-04-2010,13-01-2022,USD,GBP,0.75,N/A,TRUE,21-10-2024,Inactive,Closed,Current Balance,09-10-2025,48327.52,USD,"80801 Schultz Glens Apt. 640, Port Cindy, PW 49505-2437",7093 Trujillo Island Apt. 213,,Port Cindy,PW,USA,49505-2437,49505,2437
BANK1578,"Morrow, Hansen and Cohen",Brittany Hopkins,3360394709,Business Checking,AT005,Inactive,24-01-2012,,USD,EUR,2.86,Fixed,TRUE,24-01-2021,Active,Inactive,Current Balance,09-10-2025,196945.82,USD,"480 Watson Corners, Fosterborough, FM 12660-9611",7940 Shelby Ports,,Fosterborough,FM,USA,12660-9611,12660,9611
BANK2108,"Montgomery, Dominguez and Smith",Jessica Davis,4510544016,Mortgage Loan,AT011,Matured,16-04-2016,,USD,EUR,5.97,Variable,TRUE,23-11-2020,Inactive,Matured,Book Value,09-10-2025,131519.92,USD,"746 David Circles, North Ryan, DC 45190-5979",639 Jeremiah Knolls,,North Ryan,DC,USA,45190-5979,45190,5979
BANK7408,Wheeler-Hunt,Jennifer Smith,3158346390,Brokerage / Securities,AT004,Closed,30-09-2012,21-09-2014,USD,EUR,3.52,Fixed,FALSE,20-02-2024,Active,Closed,Current Balance,09-10-2025,110820.17,USD,"88701 Gilmore Estates Apt. 775, Port Kennethfurt, MD 81414-5486",3639 Romero Haven,Apt. 158,Port Kennethfurt,MD,USA,81414-5486,81414,5486
BANK3548,Deleon Group,Paul Swanson,5004547681,Money Market,AT007,Closed,23-10-2005,30-11-2017,USD,EUR,5.52,Fixed,TRUE,16-03-2024,Pending,Closed,Principal Owed,09-10-2025,27835.45,USD,"5199 Garcia Brooks, Brooksview, AZ 75800-1250",66140 Davis Corner Apt. 241,,Brooksview,AZ,USA,75800-1250,75800,1250
BANK6509,Owen Group,Linda Christian,8439634323,Money Market,AT007,Matured,13-02-2019,,USD,CAD,7.8,Variable,TRUE,16-06-2021,Closed,Matured,Book Value,09-10-2025,171444.86,USD,"93703 Jackson Pine Suite 326, South Maryton, MI 95128-9557",441 Parsons Islands Suite 885,,South Maryton,MI,USA,95128-9557,95128,9557
BANK8541,Curry-Gibson,Joshua Lopez,2641955685,Savings,AT002,Active,13-11-2012,,USD,CAD,4.96,Variable,FALSE,01-11-2022,Closed,Active,Current Balance,09-10-2025,115886.61,USD,"2210 Huffman Viaduct Apt. 218, South Lisa, TX 22803-4083",06911 Tiffany Cliff Suite 844,Suite 107,South Lisa,TX,USA,22803-4083,22803,4083
BANK7167,Scott LLC,Adam Brown,6378606797,Checking,AT001,Pending,17-02-2007,,USD,EUR,6.68,Fixed,FALSE,18-02-2025,Closed,Pending,Current Balance,09-10-2025,31646.25,USD,"902 Lloyd Roads, Lake Nicholasmouth, MP 95197-2236",87963 Brian Neck,,Lake Nicholasmouth,MP,USA,95197-2236,95197,2236
BANK9477,"Tyler, Rangel and Medina",Christopher Williams,6156358284,Loan,AT006,Active,27-09-2023,,USD,GBP,3.59,Fixed,FALSE,16-09-2024,Inactive,Active,Market Value,09-10-2025,170499.72,USD,"9765 Cochran Run Apt. 879, Lake Tony, AR 82341-5405",15616 Cook Street,,Lake Tony,AR,USA,82341-5405,82341,5405
BANK6117,"Gregory, Stephens and Olsen",Mrs. Kathleen Griffith,8994042464,Brokerage / Securities,AT004,Active,05-03-2023,,USD,USD,3.13,Fixed,FALSE,15-06-2025,Inactive,Active,Available Balance,09-10-2025,77930.7,USD,"892 Amy Hollow Suite 050, East Michael, TX 66208-1147",084 Amanda River,Apt. 481,East Michael,TX,USA,66208-1147,66208,1147
BANK1724,Olsen-Williamson,Nicholas Wyatt,7735590825,Business Checking,AT005,Active,25-03-2021,,USD,GBP,0.71,Fixed,FALSE,05-01-2023,Active,Active,Available Balance,09-10-2025,175388.83,USD,"524 Mathew Views, Diazside, WY 65637-2462",05662 Buckley Alley,,Diazside,WY,USA,65637-2462,65637,2462
BANK4122,"Green, Brown and Ellis",Jeanette White,9191446913,Credit Card Account,AT010,Pending,14-04-2012,,USD,GBP,0.95,Fixed,FALSE,01-04-2022,Inactive,Pending,Final Balance,09-10-2025,44867.34,USD,"46568 Cole Underpass, East Amy, GA 81015-1846",3949 Stuart Ramp Suite 896,,East Amy,GA,USA,81015-1846,81015,1846
BANK2987,Wilson-Santana,Holly Stephens,8153651635,Business Checking,AT005,Inactive,07-09-2016,,USD,USD,0.8,Fixed,TRUE,06-10-2025,Closed,Inactive,Final Balance,09-10-2025,31412.23,USD,"0703 David Prairie Suite 354, West Lorihaven, OR 14579-8750",2142 Velez Stravenue,,West Lorihaven,OR,USA,14579-8750,14579,8750
BANK8447,"Jackson, Chang and Patel",Vincent Wood,9027033482,Credit Card Account,AT010,Active,01-01-2012,,USD,INR,0.41,N/A,TRUE,28-12-2023,Active,Active,Market Value,09-10-2025,150565.45,USD,"23225 Allison Heights Suite 048, Port Melanie, AZ 37000-1869",9560 Moyer Lane Apt. 643,Apt. 523,Port Melanie,AZ,USA,37000-1869,37000,1869
BANK8946,"Hutchinson, Snow and White",Kayla Thomas,9746849300,Trust Account,AT009,Inactive,25-09-2007,,USD,CAD,7.44,Variable,FALSE,18-07-2025,Pending,Inactive,Principal Owed,09-10-2025,106899.48,USD,"966 Christine Pike Suite 657, Port Holly, OK 15439-2959",4792 Kane Shoal,,Port Holly,OK,USA,15439-2959,15439,2959
BANK6408,Oconnor and Sons,Andrew Gonzalez,7161083722,Trust Account,AT009,Closed,01-07-2020,19-11-2020,USD,CAD,0.86,Variable,FALSE,24-11-2024,Active,Closed,Market Value,09-10-2025,126650.64,USD,"5435 Gilmore Brook, Brittanyhaven, FM 34267-6346",2841 Victoria Curve Suite 286,Apt. 803,Brittanyhaven,FM,USA,34267-6346,34267,6346
BANK8094,Mitchell Group,Lori Davis,6377362262,Brokerage / Securities,AT004,Pending,12-01-2023,,USD,CAD,0.18,Fixed,FALSE,27-07-2021,Inactive,Pending,Principal Owed,09-10-2025,129787.7,USD,"488 Singh Turnpike Suite 207, West Wayneburgh, AK 44760-9518",0350 May Squares Suite 980,Apt. 170,West Wayneburgh,AK,USA,44760-9518,44760,9518
